lon,lat,Unknown.species_AllData_Full logistic values
-136.854164416492,61.354172995691,1.3392275E-8
-129.020830674628,61.354172995691,1.2554392E-8
-149.979165100997,61.3125063268513,0.00392702
-147.770831652493,61.3125063268513,0.00568665
-146.062498230065,61.3125063268513,9.6354E-5
-145.062498177912,61.3125063268513,0.0011926042
-128.77083066159,61.3125063268513,4.5466763E-7
-143.937498119241,61.2708396580116,6.021464E-4
-141.020831300462,61.2708396580116,0.0018824567
-136.437497728095,61.2708396580116,2.0680906E-9
-136.020831039698,61.2708396580116,9.150871E-9
-150.97916515315,61.2291729891719,0.0022294682
-147.770831652493,61.2291729891719,0.043392543
-144.937498171393,61.2291729891719,0.001487054
-140.145831254828,61.2291729891719,9.065528E-5
-136.562497734614,61.2291729891719,2.0680906E-9
-128.937497336949,61.2291729891719,4.5466763E-7
-146.85416493802,61.1875063203321,0.0033085253
-143.97916478808,61.1875063203321,0.0045479783
-135.604164351301,61.1875063203321,1.3392275E-8
-133.979164266553,61.1875063203321,2.3132094E-7
-133.062497552079,61.1875063203321,9.150871E-9
-151.687498523425,61.1458396514924,0.013365978
-144.645831489516,61.1458396514924,0.0016313973
-142.312498034492,61.1458396514924,4.7872294E-4
-132.604164194842,61.1458396514924,2.0680906E-9
-130.979164110094,61.1458396514924,2.5495517E-8
-141.18749797582,61.1041729826527,0.0023006874
-137.979164475164,61.1041729826527,2.0680906E-9
-132.479164188323,61.1041729826527,2.0680906E-9
-128.437497310873,61.1041729826527,1.6958046E-7
-139.520831222232,61.062506313813,5.6336623E-5
-131.60416414269,61.062506313813,5.601727E-9
-127.729163940598,61.062506313813,1.0792579E-6
-151.520831848066,61.0208396449732,0.015739765
-144.645831489516,61.0208396449732,0.005940535
-143.812498112721,61.0208396449732,0.0012244036
-137.520831117927,61.0208396449732,1.0296553E-6
-127.979163953636,61.0208396449732,1.4782798E-6
-153.104165263974,60.9791729761335,6.7193306E-4
-145.312498190951,60.9791729761335,7.178724E-4
-138.770831183118,60.9791729761335,1.02088325E-5
-152.770831913257,60.9375063072938,0.0028083015
-148.937498380005,60.9375063072938,0.007739881
-146.645831593821,60.9375063072938,0.0500576
-144.354164807638,60.9375063072938,0.0042808726
-150.020831769837,60.8958396384541,0.013636627
-143.770831443882,60.8958396384541,0.0030862999
-140.020831248309,60.8958396384541,0.0028374959
-137.14583109837,60.8958396384541,6.291782E-9
-135.72916435782,60.8958396384541,1.3782592E-7
-134.854164312186,60.8958396384541,2.7935068E-8
-151.854165198783,60.8541729696144,0.044362154
-144.895831502554,60.8541729696144,0.0042808726
-143.645831437363,60.8541729696144,0.0016582907
-142.354164703332,60.8541729696144,0.0021680002
-141.18749797582,60.8541729696144,6.5040815E-4
-140.062497917149,60.8541729696144,0.001318863
-136.937497754171,60.8541729696144,6.291782E-9
-146.645831593821,60.8125063007746,0.07681242
-140.604164612065,60.8125063007746,0.0013165496
-139.312497878034,60.8125063007746,3.8418235E-4
-134.520830961469,60.8125063007746,1.9190676E-7
-128.270830635514,60.8125063007746,1.6958046E-7
-127.729163940598,60.8125063007746,7.503579E-7
-150.93749848431,60.7708396319349,0.0022888894
-142.979164735928,60.7708396319349,0.002568896
-140.229164592507,60.7708396319349,0.001666379
-131.854164155728,60.7708396319349,5.601727E-9
-130.395830746338,60.7708396319349,1.705316E-8
-129.895830720262,60.7708396319349,2.978293E-7
-152.31249855602,60.7291729630952,0.071779996
-131.645830811529,60.7291729630952,2.5495517E-8
-130.395830746338,60.7291729630952,2.5495517E-8
-154.812498686402,60.6875062942555,3.1916417E-5
-150.562498464753,60.6875062942555,0.003807121
-142.60416471637,60.6875062942555,0.002568896
-136.395831059255,60.6875062942555,2.0834309E-8
-153.72916529657,60.6458396254157,8.012213E-4
-153.229165270494,60.6458396254157,0.013914933
-149.020831717684,60.6458396254157,0.005754012
-143.229164748966,60.6458396254157,0.0030032853
-140.270831261347,60.6458396254157,0.002112559
-139.81249790411,60.6458396254157,0.001666379
-133.812497591194,60.6458396254157,2.7935068E-8
-133.770830922354,60.6458396254157,2.7935068E-8
-131.979164162247,60.6458396254157,3.627494E-8
-153.479165283532,60.604172956576,0.0010421897
-148.479165022768,60.604172956576,0.015498121
-145.562498203989,60.604172956576,0.007028452
-131.020830778934,60.604172956576,3.618742E-7
-129.229164018827,60.604172956576,5.555058E-8
-125.854163842811,60.604172956576,5.513644E-7
-155.312498712478,60.5625062877363,3.510756E-4
-144.479164814157,60.5625062877363,9.0486434E-4
-143.895831450401,60.5625062877363,0.0015064514
-143.270831417805,60.5625062877363,0.0014811226
-131.812497486888,60.5625062877363,5.601727E-9
-127.145830576842,60.5625062877363,7.503579E-7
-156.020832082753,60.5208396188966,3.510756E-4
-153.604165290051,60.5208396188966,0.0010421897
-151.020831821989,60.5208396188966,0.0022888894
-149.937498432157,60.5208396188966,0.0019495933
-149.312498399562,60.5208396188966,0.005754012
-140.062497917149,60.5208396188966,0.001666379
-128.354163973193,60.5208396188966,1.6958046E-7
-156.354165433471,60.4791729500568,3.510756E-4
-155.687498732036,60.4791729500568,3.510756E-4
-149.812498425638,60.4791729500568,0.010666794
-144.02083145692,60.4791729500568,0.007028452
-140.895831293943,60.4791729500568,0.0010687333
-153.437498614692,60.4375062812171,0.00568665
-153.062498595135,60.4375062812171,0.013914933
-148.895831711165,60.4375062812171,0.0090551395
-146.187498236584,60.4375062812171,0.07391472
-142.020831352614,60.4375062812171,0.0015656463
-126.895830563804,60.4375062812171,1.6958046E-7
-156.687498784189,60.3958396123774,2.73588E-4
-147.729164983653,60.3958396123774,0.02657402
-143.395831424325,60.3958396123774,0.0043802913
-143.104164742447,60.3958396123774,7.9645944E-4
-140.354164599026,60.3958396123774,0.0012248316
-140.229164592507,60.3958396123774,0.0012248316
-135.895831033179,60.3958396123774,5.5985793E-6
-134.729164305667,60.3958396123774,2.288133E-6
-131.354164129651,60.3958396123774,7.3489554E-7
-128.85416399927,60.3958396123774,5.555058E-8
-154.187498653807,60.3541729435377,2.6738693E-4
-147.604164977134,60.3541729435377,0.08864756
-138.895831189637,60.3541729435377,0.001666379
-133.020830883239,60.3541729435377,1.8517339E-7
-125.020830466017,60.3541729435377,1.6285278E-6
-144.604164820676,60.312506274698,0.00318742
-144.395831476477,60.312506274698,0.007827919
-142.812498060569,60.312506274698,0.0034865064
-141.729164670737,60.312506274698,0.0016746175
-141.645831333057,60.312506274698,0.0016746175
-140.895831293943,60.312506274698,0.0014811226
-135.270831000583,60.312506274698,1.0958781E-5
-130.937497441254,60.312506274698,7.236326E-7
-153.562498621211,60.2708396058582,0.0034330548
-144.354164807638,60.2708396058582,0.005585692
-139.229164540355,60.2708396058582,0.001666379
-154.770832017562,60.2291729370185,7.031812E-4
-134.812497643346,60.2291729370185,7.6203636E-5
-126.645830550765,60.2291729370185,7.503579E-7
-125.312497147895,60.2291729370185,8.905471E-7
-155.937498745074,60.1875062681788,4.5567076E-4
-155.854165407395,60.1875062681788,4.5567076E-4
-154.187498653807,60.1875062681788,2.4617544E-5
-148.020831665531,60.1875062681788,0.08864756
-142.854164729408,60.1875062681788,0.0035816778
-134.39583095495,60.1875062681788,2.343881E-5
-124.562497108781,60.1875062681788,1.8451461E-6
-149.854165094478,60.1458395993391,0.012166377
-140.562497943225,60.1458395993391,4.1116137E-4
-134.520830961469,60.1458395993391,2.343881E-5
-134.31249761727,60.1458395993391,2.343881E-5
-133.229164227438,60.1458395993391,1.1267138E-6
-148.812498373485,60.1041729304994,0.0056309444
-148.437498353928,60.1041729304994,0.017379826
-141.354164651179,60.1041729304994,0.011802771
-139.687497897591,60.1041729304994,0.0011617682
-138.270831157042,60.1041729304994,1.8708938E-4
-137.187497767209,60.1041729304994,5.460737E-4
-136.229164383896,60.1041729304994,2.8295757E-4
-134.687497636827,60.1041729304994,1.0958781E-5
-125.895830511651,60.1041729304994,7.503579E-7
-155.06249869944,60.0625062616596,0.001170839
-154.979165361761,60.0625062616596,0.001170839
-152.687498575577,60.0625062616596,0.07831742
-133.895830928873,60.0625062616596,7.6203636E-5
-157.229165479105,60.0208395928199,4.5567076E-4
-157.187498810265,60.0208395928199,4.5567076E-4
-157.145832141425,60.0208395928199,4.5567076E-4
-154.145831984967,60.0208395928199,6.274971E-4
-155.895832076234,59.9791729239802,5.7688233E-4
-154.104165316127,59.9791729239802,8.097649E-4
-153.354165277013,59.9791729239802,0.062547974
-141.854164677256,59.9791729239802,0.010307031
-127.854163947117,59.9791729239802,1.3013366E-6
-125.062497134857,59.9791729239802,2.1303543E-7
-123.812497069666,59.9791729239802,3.5704331E-6
-155.979165413914,59.9375062551405,5.7688233E-4
-155.437498718998,59.9375062551405,0.0010934457
-154.520832004524,59.9375062551405,0.0025577487
-134.770830974507,59.9375062551405,8.37805E-6
-134.35416428611,59.9375062551405,2.343881E-5
-125.812497173971,59.9375062551405,7.503579E-7
-125.062497134857,59.9375062551405,9.4263686E-7
-157.062498803746,59.8958395863007,4.5567076E-4
-156.770832121868,59.8958395863007,4.5567076E-4
-154.562498673364,59.8958395863007,0.0033079826
-153.72916529657,59.8958395863007,8.734439E-4
-139.604164559912,59.8958395863007,0.011802771
-132.145830837606,59.8958395863007,4.1371077E-6
-155.312498712478,59.854172917461,0.0010934457
-130.395830746338,59.854172917461,1.7088623E-4
-128.895830668109,59.854172917461,3.5972718E-7
-128.020830622476,59.8125062486213,6.39584E-7
-125.937497180491,59.8125062486213,1.1319828E-7
-125.062497134857,59.8125062486213,5.0087874E-7
-156.354165433471,59.7708395797816,5.7688233E-4
-154.937498692921,59.7708395797816,0.009663201
-153.937498640768,59.7708395797816,0.02431379
-153.354165277013,59.7708395797816,0.003017146
-151.312498503867,59.7291729109419,0.032375786
-137.354164442568,59.7291729109419,0.0017712597
-136.937497754171,59.7291729109419,0.0017712597
-157.062498803746,59.6875062421021,9.249438E-4
-137.562497786767,59.6875062421021,0.0013147676
-134.31249761727,59.6875062421021,4.2801403E-6
-126.06249718701,59.6875062421021,1.1342711E-7
-124.187497089223,59.6875062421021,5.230917E-6
-158.562498881975,59.6458395732624,5.7688233E-4
-158.145832193578,59.6458395732624,5.7688233E-4
-157.437498823303,59.6458395732624,4.5567076E-4
-139.520831222232,59.6458395732624,0.019263888
-124.229163758063,59.6458395732624,2.4611159E-6
-123.31249704359,59.6458395732624,4.155201E-7
-158.979165570372,59.6041729044227,4.4345157E-4
-154.187498653807,59.6041729044227,0.001813373
-151.270831835028,59.6041729044227,0.09653615
-137.395831111408,59.6041729044227,0.0013147676
-131.354164129651,59.6041729044227,1.8420871E-5
-126.312497200048,59.6041729044227,7.503579E-7
-122.854163686353,59.6041729044227,1.220088E-6
-158.437498875456,59.562506235583,5.7688233E-4
-157.104165472586,59.562506235583,9.048586E-4
-156.854165459547,59.562506235583,9.048586E-4
-153.895831971929,59.562506235583,0.0013460419
-139.312497878034,59.5208395667432,0.00900324
-133.270830896278,59.5208395667432,1.0730462E-4
-131.437497467331,59.5208395667432,1.6055722E-4
-128.979164005789,59.5208395667432,1.1649735E-6
-127.687497271758,59.5208395667432,6.39584E-7
-150.89583181547,59.4791728979035,0.0090551395
-157.770832174021,59.4375062290638,9.048586E-4
-154.020831978448,59.4375062290638,0.03766344
-151.104165159669,59.4375062290638,0.012166377
-137.645831124446,59.4375062290638,0.009362714
-137.270831104889,59.4375062290638,0.0014303077
-137.020831091851,59.4375062290638,0.0017979259
-134.604164299148,59.4375062290638,0.0031594408
-156.187498758112,59.3958395602241,0.001170839
-153.354165277013,59.3958395602241,0.029147422
-135.270831000583,59.3958395602241,0.0013741724
-133.145830889759,59.3958395602241,5.7731355E-5
-157.979165518219,59.3541728913844,0.001170839
-154.354165329165,59.3541728913844,0.023031104
-139.145831202675,59.3541728913844,0.0033770627
-128.437497310873,59.3541728913844,1.6958046E-7
-126.729163888445,59.3541728913844,7.503579E-7
-126.479163875407,59.3541728913844,1.6050907E-7
-124.729163784139,59.3541728913844,1.0021502E-6
-138.354164494721,59.3125062225446,0.0043802913
-138.104164481683,59.3125062225446,0.004842099
-133.687497584675,59.3125062225446,0.007525686
-130.604164090537,59.3125062225446,5.5539643E-4
-127.020830570323,59.3125062225446,1.6050907E-7
-124.60416377762,59.3125062225446,8.905471E-7
-121.354163608124,59.3125062225446,1.0575776E-6
-134.562497630308,59.2708395537049,0.004003791
-128.437497310873,59.2708395537049,1.6958046E-7
-124.64583044646,59.2708395537049,8.905471E-7
-158.979165570372,59.2291728848652,0.0010934457
-135.270831000583,59.2291728848652,0.12273287
-132.229164175285,59.2291728848652,5.040552E-4
-128.395830642033,59.2291728848652,1.6958046E-7
-126.06249718701,59.2291728848652,5.0508692E-8
-125.854163842811,59.2291728848652,2.2349043E-7
-154.229165322646,59.1875062160255,0.037786674
-151.479165179226,59.1875062160255,0.31078953
-135.270831000583,59.1875062160255,0.07789676
-128.062497291315,59.1875062160255,1.6958046E-7
-126.854163894964,59.1875062160255,3.3480728E-7
-134.604164299148,59.1458395471857,0.007565716
-133.854164260033,59.1458395471857,0.0103583485
-125.520830492094,59.1458395471857,2.9235807E-8
-123.812497069666,59.1458395471857,2.2060083E-6
-121.979163640719,59.1458395471857,1.1910686E-7
-137.479164449087,59.104172878346,0.0020020674
-135.104164325224,59.104172878346,0.0045551215
-135.062497656385,59.104172878346,0.009769768
-134.062497604232,59.104172878346,0.005794341
-132.354164181804,59.104172878346,0.001246992
-130.270830739819,59.104172878346,1.2482824E-4
-125.604163829773,59.104172878346,2.2349043E-7
-155.937498745074,59.0625062095063,0.002566424
-136.770831078812,59.0625062095063,0.0013445736
-132.312497512965,59.0625062095063,5.302227E-4
-128.520830648552,59.0625062095063,1.6958046E-7
-121.020830257406,59.0625062095063,2.2060083E-6
-159.395832258769,59.0208395406666,4.4345157E-4
-138.187497819362,59.0208395406666,0.01850466
-132.312497512965,59.0208395406666,0.001246992
-131.395830798491,59.0208395406666,9.543445E-5
-129.729164044903,59.0208395406666,1.2482824E-4
-125.729163836292,59.0208395406666,2.4209191E-7
-156.562498777669,58.9791728718269,4.457713E-4
-155.770832069715,58.9791728718269,0.011167723
-154.812498686402,58.9791728718269,0.0059839576
-136.645831072293,58.9791728718269,0.0013445736
-132.93749754556,58.9791728718269,0.004003791
-131.52083080501,58.9791728718269,4.5786866E-5
-123.520830387788,58.9791728718269,2.2060083E-6
-120.52083023133,58.9791728718269,2.9089224E-6
-161.062499012357,58.9375062029871,0.0014902398
-160.062498960204,58.9375062029871,0.0036770506
-134.479164292629,58.9375062029871,0.0047373846
-133.062497552079,58.9375062029871,0.0012566443
-122.437496997956,58.9375062029871,1.8220189E-7
-128.604163986231,58.8958395341474,4.5656466E-6
-127.937497284796,58.8958395341474,7.566623E-8
-123.395830381269,58.8958395341474,1.3945606E-6
-122.895830355193,58.8958395341474,2.1535409E-7
-120.979163588566,58.8958395341474,1.3945606E-6
-125.187497141376,58.8541728653077,1.2360687E-7
-160.6874989928,58.812506196468,0.0119330445
-137.812497799805,58.812506196468,0.04227159
-127.729163940598,58.812506196468,7.566623E-8
-124.520830439941,58.812506196468,2.1303543E-7
-156.645832115349,58.7708395276282,0.0019536826
-156.145832089272,58.7708395276282,0.0022474583
-135.979164370858,58.7708395276282,0.0110777905
-135.479164344782,58.7708395276282,0.005837161
-134.062497604232,58.7708395276282,0.0047373846
-133.604164246995,58.7708395276282,0.088127546
-121.979163640719,58.7708395276282,3.2943458E-7
-119.437496841498,58.7708395276282,2.4611159E-6
-159.354165589929,58.7291728587885,0.009663201
-137.645831124446,58.7291728587885,0.0043802913
-130.770830765896,58.7291728587885,2.3801927E-6
-130.020830726781,58.7291728587885,9.543445E-5
-129.145830681147,58.7291728587885,7.528646E-6
-125.604163829773,58.7291728587885,1.9259307E-6
-122.937497024032,58.7291728587885,1.8220189E-7
-122.187496984918,58.7291728587885,3.2943458E-7
-118.854163477742,58.7291728587885,1.1798784E-6
-134.187497610751,58.6875061899488,0.008048545
-134.145830941911,58.6875061899488,0.008048545
-130.1458307333,58.6875061899488,5.3343883E-6
-126.145830524689,58.6875061899488,1.0233614E-6
-123.562497056628,58.6875061899488,1.6088528E-6
-120.854163582047,58.6875061899488,2.1333062E-6
-159.062498908051,58.6458395211091,0.014406939
-155.770832069715,58.6458395211091,0.05851307
-155.687498732036,58.6458395211091,0.05851307
-155.437498718998,58.6458395211091,0.05026894
-154.270831991486,58.6458395211091,0.0076663764
-133.479164240476,58.6458395211091,0.011255697
-128.354163973193,58.6458395211091,4.5656466E-6
-124.770830452979,58.6458395211091,2.9235807E-8
